[0.81 0.20 0.01 0.34 0.20 0.32 0.69 0.77 0.41 0.35 0.93 0.90 0.66 0.32 0.14 0.62 0.70 0.94 0.68 0.80 0.99 0.10 0.15 0.89 0.36 0.82 0.14 0.36 0.65 0.18 0.01 0.03 0.69 0.64 0.35 0.90 0.87 0.19 0.45 0.54 0.49 0.80 0.32 0.49 0.80 0.29 0.62 0.12 0.69 0.62 0.54 0.98 0.42 0.96 0.10 0.84 0.24 0.24 0.80 0.48 0.43 0.47 0.90 0.25 0.23 0.70 0.48 0.80 0.75 0.15 0.17 0.03 0.40 0.33 0.00 1.00 0.86 0.42 0.81 0.09 0.73 0.93 0.32 0.06 0.37 0.27 0.80 0.49 0.04 0.96 0.19 ]
[0.93 0.06 0.25 0.12 0.77 0.33 0.93 0.84 0.28 0.77 0.80 0.25 0.09 0.23 0.95 0.46 0.29 0.69 0.76 0.65 0.43 0.48 0.55 0.14 0.25 0.53 0.61 0.89 0.94 0.66 0.33 0.05 0.30 0.24 0.48 0.05 0.25 0.84 0.22 0.97 0.12 0.95 0.90 0.53 0.49 0.87 0.23 0.02 0.25 0.28 0.74 0.09 0.85 0.81 0.38 0.08 0.38 0.30 0.33 0.20 0.97 0.11 0.18 0.50 0.15 0.38 0.66 0.83 0.14 0.19 0.55 0.48 0.99 0.46 0.59 0.86 1.00 0.95 0.99 0.17 0.58 0.94 0.35 0.46 0.54 0.77 0.35 0.69 0.67 0.43 0.42 ]
[0.53 0.08 0.48 0.68 0.12 0.99 0.40 0.38 0.12 0.76 0.72 0.72 0.85 0.44 0.96 0.13 0.67 0.53 0.32 0.86 0.93 0.69 0.10 0.21 0.59 0.93 0.34 0.18 0.49 0.63 0.95 0.09 0.02 0.09 0.65 0.02 0.87 0.93 0.21 0.59 0.77 1.00 0.07 0.24 0.53 0.07 0.61 0.11 0.09 0.45 0.60 0.34 0.65 0.25 0.32 0.83 0.69 0.40 0.34 0.05 0.92 0.83 0.19 0.37 0.68 0.28 0.03 0.77 0.87 0.70 0.77 0.09 0.30 0.53 0.78 0.42 0.95 1.00 0.07 0.36 0.58 0.89 0.39 0.79 0.99 0.94 0.30 0.64 0.18 0.58 0.85 ]
[0.58 0.87 0.43 0.48 0.28 0.35 0.83 0.38 0.12 0.71 0.84 0.80 0.40 0.40 0.35 0.25 0.90 0.52 0.38 0.57 0.89 0.50 0.20 0.33 0.64 0.28 0.93 0.98 0.64 0.78 0.26 0.77 0.53 0.26 0.67 0.72 0.35 0.12 0.52 0.05 0.52 0.95 0.42 0.76 0.92 0.73 0.53 0.88 0.82 0.15 0.47 0.97 0.58 0.91 0.42 0.19 0.80 0.05 0.51 0.18 0.46 0.25 0.99 0.82 0.34 0.09 0.69 0.30 0.45 0.75 0.57 0.50 0.24 0.37 0.12 0.81 0.99 0.07 1.00 0.35 0.23 0.36 0.65 0.13 0.52 0.42 0.73 0.11 0.84 0.50 0.45 ]
[0.95 0.78 0.93 0.59 0.74 0.17 0.83 0.54 0.31 0.54 0.36 0.71 0.87 0.89 0.82 0.68 0.88 0.86 0.32 0.27 0.36 0.38 0.33 0.62 0.88 0.74 0.65 0.22 0.28 0.53 0.45 0.43 0.15 0.90 0.03 0.05 0.83 0.31 0.19 0.72 0.26 0.67 0.17 0.89 0.51 0.54 0.06 0.76 0.68 0.81 0.47 0.30 0.12 0.76 0.02 0.51 0.62 0.39 0.75 0.42 0.30 0.49 0.83 0.66 0.36 0.66 0.80 0.30 0.69 0.87 0.17 0.37 0.95 0.05 0.19 0.09 0.17 0.36 0.35 1.00 0.25 0.73 0.28 0.51 0.88 0.94 0.85 0.35 0.67 0.47 0.91 ]
[0.59 0.67 0.22 0.76 0.87 0.55 0.51 0.62 0.84 0.41 0.56 0.98 0.96 0.86 0.68 0.38 0.20 0.44 0.09 0.01 0.71 0.37 0.41 0.40 0.84 0.14 0.59 0.84 0.88 0.52 0.40 0.97 0.75 0.77 0.46 0.38 0.75 0.90 0.28 0.65 0.19 0.13 0.01 0.78 0.46 0.14 0.33 0.02 0.01 0.93 0.65 0.36 0.15 0.11 0.02 0.00 0.94 0.52 0.89 0.38 0.17 0.76 0.05 0.71 0.05 0.88 0.51 0.59 0.93 0.94 0.06 0.79 0.75 0.61 0.09 0.73 0.58 0.58 0.23 0.25 1.00 0.95 0.27 0.67 0.93 0.43 0.12 0.16 0.90 0.52 0.23 ]
[0.10 0.11 0.23 0.79 0.77 0.12 0.92 0.40 0.81 0.80 0.96 0.17 0.19 0.42 0.76 0.56 0.69 0.84 0.58 0.99 0.13 0.41 0.95 0.46 0.26 0.85 0.78 0.01 0.30 0.23 0.32 0.46 0.79 0.33 0.50 0.72 0.35 0.26 0.48 0.21 0.58 0.21 0.42 0.01 0.15 0.48 0.61 0.15 0.93 0.35 0.35 0.51 0.99 0.92 0.86 0.42 0.59 0.67 0.20 0.12 0.97 0.17 0.97 0.43 0.73 0.14 0.15 0.41 0.62 0.54 0.77 0.40 0.43 0.88 0.54 0.93 0.94 0.89 0.36 0.73 0.95 1.00 0.89 0.24 0.88 0.31 0.60 0.10 0.65 0.52 0.41 ]
[0.67 0.99 0.04 0.18 0.37 0.74 0.47 0.04 0.61 0.71 0.82 0.52 0.06 0.37 0.94 0.41 0.30 0.52 0.49 0.51 0.35 0.72 0.10 0.99 0.64 0.56 0.97 0.37 0.28 0.32 0.81 0.27 0.90 0.91 0.95 0.86 0.13 0.89 0.41 0.07 0.75 0.86 0.19 0.04 0.41 0.49 0.01 0.39 0.92 0.01 0.27 0.68 0.81 0.52 0.59 0.18 0.82 0.04 0.67 0.10 0.78 0.75 0.36 0.33 0.59 0.73 0.18 0.75 0.56 0.23 0.77 0.42 0.68 0.21 0.26 0.32 0.35 0.39 0.65 0.28 0.27 0.89 1.00 0.85 0.95 0.87 0.63 0.84 0.49 0.23 0.91 ]
[0.41 0.23 0.26 0.13 0.85 0.50 0.15 0.91 0.09 0.21 0.61 0.28 0.12 0.23 0.89 0.56 0.38 0.97 0.25 0.93 0.18 0.84 0.06 0.69 0.69 0.11 0.26 0.17 0.92 0.85 0.45 0.42 0.58 0.51 0.35 0.58 0.03 0.78 0.56 0.68 0.74 0.37 0.63 0.62 0.74 0.62 0.57 0.08 0.07 0.52 0.95 0.67 0.86 0.68 0.10 0.77 0.56 0.59 0.55 0.96 0.47 0.58 0.48 0.52 0.34 0.32 0.24 0.75 0.66 0.72 0.83 0.19 0.52 0.43 0.90 0.06 0.46 0.79 0.13 0.51 0.67 0.24 0.85 1.00 0.89 0.92 0.47 0.36 0.14 0.67 0.81 ]
[0.16 0.21 0.85 0.57 0.80 0.46 0.18 0.67 0.28 0.22 0.38 0.60 0.82 0.36 0.71 0.20 0.14 0.14 0.36 0.58 0.13 0.96 0.18 0.67 0.34 0.47 0.52 0.93 0.23 0.58 0.54 0.62 0.00 0.46 0.66 0.63 0.27 0.15 0.41 0.05 0.03 0.19 0.11 0.73 0.38 0.42 0.21 0.28 0.92 0.88 0.72 0.96 0.00 0.66 0.82 0.11 0.19 0.69 0.19 0.30 0.53 0.54 0.10 0.04 0.49 0.31 0.61 0.55 0.93 0.77 0.65 0.30 0.78 0.28 0.50 0.37 0.54 0.99 0.52 0.88 0.93 0.88 0.95 0.89 1.00 0.86 0.60 0.34 0.79 0.35 0.78 ]
[0.45 0.13 0.64 0.21 0.94 0.68 0.71 0.51 0.07 0.97 0.15 0.72 0.76 0.80 0.07 0.36 0.11 0.05 0.09 0.61 0.83 0.46 0.61 0.53 0.92 0.97 0.99 0.91 0.38 0.46 0.75 0.60 0.13 0.82 0.56 0.65 0.29 0.14 0.26 0.27 0.08 0.95 0.88 0.87 0.98 0.70 0.39 0.19 0.80 0.74 0.39 0.04 0.74 0.53 0.06 0.07 0.09 0.94 0.56 0.04 0.66 0.28 0.02 0.77 0.63 0.83 0.79 0.68 0.91 0.66 0.29 0.45 0.12 0.16 0.24 0.27 0.77 0.94 0.42 0.94 0.43 0.31 0.87 0.92 0.86 1.00 0.34 0.64 0.37 0.33 0.12 ]
[0.35 0.90 0.58 0.85 0.18 0.30 0.92 0.59 0.95 0.51 0.15 0.06 0.80 0.66 0.01 0.25 0.77 0.93 0.43 0.39 0.71 0.12 0.20 0.25 0.65 0.28 0.43 0.16 0.50 0.14 0.48 0.91 0.13 0.05 0.19 0.13 0.48 0.17 0.10 0.26 0.14 0.89 0.52 0.14 0.59 0.09 0.08 0.03 0.20 0.29 0.61 0.13 0.41 0.44 0.06 0.63 0.57 0.41 0.77 0.37 0.72 0.62 0.53 0.46 0.36 0.95 0.87 0.07 0.53 0.76 0.72 0.51 0.17 0.12 0.22 0.80 0.35 0.30 0.73 0.85 0.12 0.60 0.63 0.47 0.60 0.34 1.00 0.23 0.25 0.36 0.95 ]
[0.06 0.55 0.19 0.72 0.10 0.23 0.88 0.72 0.53 0.93 0.47 0.12 0.99 0.23 0.52 0.36 0.61 0.75 0.43 0.80 0.14 0.84 0.09 0.25 0.77 0.91 0.75 0.61 0.73 0.23 0.07 0.24 0.61 0.80 0.50 0.15 0.54 0.59 0.82 0.74 0.78 0.99 0.49 0.26 0.15 0.41 0.01 0.84 0.94 0.26 0.49 0.46 1.00 0.90 0.10 0.03 0.23 0.52 0.08 0.30 0.11 0.86 0.11 0.27 0.47 0.90 0.90 0.41 0.75 0.86 0.69 0.25 0.36 0.70 0.32 0.49 0.69 0.64 0.11 0.35 0.16 0.10 0.84 0.36 0.34 0.64 0.23 1.00 0.07 0.47 0.64 ]
[0.72 0.30 0.76 0.63 0.85 0.81 0.03 0.24 0.74 0.85 0.89 0.74 0.87 0.47 0.33 0.26 0.52 0.46 0.86 0.58 0.35 0.58 0.16 0.70 0.19 0.72 0.91 0.15 0.37 0.06 0.95 0.09 0.33 0.17 0.23 0.22 0.83 0.35 0.10 0.83 0.91 0.79 0.79 0.61 0.52 0.90 0.20 0.33 0.51 0.66 0.62 0.80 0.23 0.57 0.99 0.68 0.75 0.83 0.36 0.42 0.87 0.87 0.96 0.89 0.72 0.37 0.06 0.84 0.49 0.84 0.17 0.26 0.98 0.94 0.28 0.04 0.67 0.18 0.84 0.67 0.90 0.65 0.49 0.14 0.79 0.37 0.25 0.07 1.00 0.50 0.53 ]
[0.36 0.09 0.76 0.43 0.69 0.67 0.43 0.64 0.20 0.84 0.75 0.81 0.83 0.36 0.08 0.89 0.18 0.55 0.30 0.10 0.04 0.70 0.04 0.97 0.18 0.51 0.96 0.33 0.27 0.84 0.62 0.41 0.41 0.47 0.53 0.24 0.67 0.18 1.00 0.21 0.39 0.04 0.28 0.46 0.17 0.70 1.00 0.16 0.71 0.18 0.67 0.14 0.35 0.05 0.20 0.19 0.42 0.49 0.14 0.96 0.43 0.19 0.53 0.62 0.66 0.60 0.99 0.70 0.83 0.63 0.28 0.93 0.16 0.22 0.88 0.96 0.43 0.58 0.50 0.47 0.52 0.52 0.23 0.67 0.35 0.33 0.36 0.47 0.50 1.00 0.63 ]
[0.67 0.70 0.37 0.95 0.49 0.75 0.04 0.53 0.92 0.89 0.25 0.03 0.95 0.72 0.60 0.13 0.90 0.69 0.65 0.74 0.08 0.94 0.05 0.65 0.36 0.73 0.85 0.41 0.15 0.88 0.14 0.07 0.85 0.03 0.29 0.83 0.65 0.59 0.50 0.71 0.91 0.31 0.99 0.49 0.63 0.84 0.63 0.90 0.72 0.77 0.56 0.84 0.18 0.75 0.07 0.10 0.96 0.37 0.82 0.67 0.46 0.00 0.10 0.80 0.69 0.19 0.32 0.93 0.14 0.92 0.72 0.60 0.27 0.83 0.44 0.19 0.42 0.85 0.45 0.91 0.23 0.41 0.91 0.81 0.78 0.12 0.95 0.64 0.53 0.63 1.00 ]
];
