[0.77 0.99 0.39 0.45 0.42 0.14 0.41 0.56 0.21 0.90 0.22 0.07 0.96 0.09 0.78 0.10 0.74 0.22 0.86 0.39 0.54 0.07 0.09 0.34 0.95 0.77 0.24 0.59 0.94 0.82 0.46 0.38 0.22 0.69 0.47 0.76 0.75 0.90 0.73 0.65 0.93 0.94 0.63 0.48 0.06 0.71 0.68 0.38 0.21 0.44 0.95 0.82 0.55 0.94 0.80 0.30 0.39 0.87 0.09 0.51 0.41 0.32 0.92 0.13 0.82 0.92 0.33 0.61 0.99 0.63 0.82 1.00 0.35 0.13 0.69 0.63 0.33 0.62 0.25 0.87 0.27 0.26 0.37 0.19 0.60 0.95 1.00 0.85 0.93 0.04 0.88 0.57 0.83 0.45 0.27 0.12 ]
[0.32 0.04 0.25 0.90 0.08 0.48 0.37 0.87 0.95 0.66 0.24 0.46 0.59 0.59 0.09 0.75 0.63 0.55 0.07 0.21 0.40 0.94 0.45 0.03 0.28 0.59 0.52 0.33 0.77 0.28 0.87 0.86 0.91 0.22 0.47 0.33 0.51 0.09 0.08 0.15 0.39 0.93 0.39 0.73 0.41 0.02 0.25 0.28 0.77 0.34 0.15 0.66 0.13 0.80 0.61 0.54 0.02 0.50 0.41 0.16 0.85 0.31 0.45 0.99 0.13 0.06 0.71 0.12 0.30 0.23 0.13 0.35 1.00 0.27 0.76 0.03 0.45 0.34 0.02 0.46 0.07 0.52 0.17 0.43 0.94 0.04 0.07 0.80 0.47 0.16 0.54 0.50 0.60 0.88 0.54 0.35 ]
[0.15 0.66 0.39 0.40 0.36 0.62 0.77 0.60 0.32 0.82 0.09 0.93 0.79 0.57 0.72 0.42 0.61 0.01 0.12 0.75 0.73 0.54 0.63 0.54 0.18 0.85 0.13 0.81 0.25 0.13 0.53 0.25 0.37 0.80 0.71 0.27 0.80 0.88 0.46 0.57 0.62 0.57 0.81 0.86 0.63 0.93 0.41 0.28 0.07 0.01 0.75 0.30 0.88 0.29 0.40 0.71 0.04 0.61 0.69 0.17 0.99 0.67 0.58 0.56 0.29 0.25 0.03 0.76 0.54 0.24 0.32 0.13 0.27 1.00 0.94 0.94 0.62 0.57 0.76 0.63 0.17 0.13 0.99 0.55 0.63 0.07 0.69 0.63 0.82 0.65 0.69 0.72 0.77 0.86 0.67 0.49 ]
[0.13 0.76 0.71 0.84 0.49 0.52 0.47 0.37 0.32 0.36 0.07 0.04 0.34 0.99 0.65 0.04 0.79 0.58 0.05 0.78 0.53 0.03 0.35 0.83 0.38 0.59 0.90 0.60 0.28 0.12 0.52 0.54 0.78 0.95 0.68 0.93 0.07 0.56 0.89 0.26 0.30 0.53 0.07 0.93 0.87 0.47 0.62 0.49 0.82 0.28 0.44 0.21 0.55 0.93 0.81 0.48 0.77 0.77 0.21 0.39 0.98 0.46 0.30 0.24 0.89 0.08 0.48 0.27 0.98 0.25 0.09 0.69 0.76 0.94 1.00 0.43 0.56 0.65 0.52 0.61 0.46 0.67 0.27 0.04 0.20 0.76 0.41 0.75 0.13 0.13 0.25 0.76 0.98 0.22 0.68 0.19 ]
[0.19 0.44 0.84 0.09 0.97 0.71 0.30 0.39 0.70 1.00 0.80 0.07 0.53 0.88 0.47 0.28 0.79 0.86 1.00 0.71 0.01 0.44 0.53 0.88 0.35 0.02 0.07 0.73 0.96 0.01 0.23 0.43 0.10 0.47 0.38 0.13 0.66 0.54 0.63 0.07 0.88 0.54 0.62 0.81 0.37 0.26 0.30 0.71 0.70 0.31 0.93 0.66 0.40 0.28 0.28 0.46 0.09 0.85 0.11 0.03 0.61 0.48 0.82 0.48 0.34 0.31 0.57 0.27 0.38 0.87 0.86 0.63 0.03 0.94 0.43 1.00 0.48 1.00 0.27 0.27 0.82 0.18 0.45 0.82 0.26 0.74 0.11 0.83 0.83 0.87 0.62 0.63 0.07 0.86 0.07 0.28 ]
[0.71 0.48 0.97 0.23 0.60 0.85 0.18 0.41 0.24 0.21 0.20 0.99 0.96 0.01 0.40 0.70 0.30 0.65 0.35 0.86 0.74 0.75 0.41 0.49 0.87 0.32 0.08 0.32 0.12 0.42 0.87 0.50 0.96 0.91 0.91 0.47 0.02 0.27 0.73 0.22 0.49 0.75 0.76 0.19 0.97 0.39 0.89 0.09 0.76 0.80 0.79 0.59 0.93 0.69 0.05 0.11 0.03 0.16 0.60 0.44 0.35 0.38 0.17 0.75 0.61 0.65 0.71 0.44 0.35 0.47 0.48 0.33 0.45 0.62 0.56 0.48 1.00 0.68 0.28 0.57 0.35 0.97 0.10 0.22 0.42 0.60 0.03 0.86 0.89 0.39 0.97 0.84 0.00 0.75 0.22 0.26 ]
[0.29 0.05 0.54 0.92 0.09 0.86 0.59 0.19 0.66 0.25 0.32 0.71 0.65 0.73 0.81 0.73 0.05 0.08 0.48 0.31 0.77 0.15 0.71 0.44 0.78 0.07 0.19 0.46 0.14 0.96 0.04 0.60 0.76 0.58 0.18 0.45 0.90 0.98 0.79 0.97 0.40 0.73 0.48 0.90 0.48 0.26 0.15 0.36 0.48 0.79 0.07 0.92 0.30 0.35 0.37 0.12 0.46 0.56 0.09 0.59 0.82 0.69 0.27 0.85 0.87 0.73 0.44 0.82 0.00 0.11 0.53 0.62 0.34 0.57 0.65 1.00 0.68 1.00 0.23 0.24 0.75 0.81 0.25 0.15 0.64 0.39 0.84 0.59 0.74 0.66 0.18 0.20 0.04 0.62 1.00 0.58 ]
[0.39 0.85 0.20 0.49 0.23 0.85 0.03 0.24 0.76 0.72 0.60 0.86 0.13 0.42 0.12 0.30 0.38 0.03 0.04 0.72 0.09 0.03 0.32 0.77 0.46 0.93 0.61 0.95 0.92 0.35 0.57 0.04 0.45 0.48 0.35 0.72 0.62 0.06 0.14 0.97 0.90 0.03 0.99 0.95 0.81 0.24 0.48 0.78 0.20 0.89 0.01 0.30 0.10 0.43 0.39 0.31 0.72 0.88 0.56 0.57 0.59 0.62 0.47 0.73 0.38 0.14 0.41 0.45 0.62 0.57 0.10 0.25 0.02 0.76 0.52 0.27 0.28 0.23 1.00 0.07 0.33 0.85 0.06 0.89 0.23 0.51 0.27 0.99 0.93 0.05 0.60 1.00 0.84 0.95 0.91 0.14 ]
[0.30 0.37 0.55 0.05 0.13 0.91 0.97 0.56 0.71 0.98 0.33 0.29 0.98 0.65 0.25 0.55 0.59 0.70 0.19 0.46 0.89 0.81 0.46 0.75 0.60 0.23 0.49 0.84 0.22 0.72 0.31 0.50 0.06 0.29 0.38 0.69 0.95 0.09 0.53 0.94 0.34 0.02 0.23 0.42 0.96 0.88 0.93 0.96 0.25 0.67 0.66 0.28 0.31 0.70 0.54 0.92 0.62 0.03 0.19 0.79 0.63 0.86 0.21 0.49 0.12 0.92 0.25 0.56 0.79 0.13 0.41 0.87 0.46 0.63 0.61 0.27 0.57 0.24 0.07 1.00 0.18 0.76 0.08 0.65 0.06 0.17 0.06 0.62 0.11 0.30 0.15 0.80 0.53 0.36 0.09 0.40 ]
[0.68 0.60 0.48 0.04 0.07 0.07 0.39 0.29 0.29 0.20 0.34 0.62 0.95 0.04 0.12 0.61 0.98 0.21 0.22 0.04 0.32 0.43 0.06 0.78 0.56 0.85 0.98 0.88 0.67 0.70 0.36 0.19 0.57 0.99 0.09 0.79 0.72 0.60 0.80 0.91 0.49 0.13 0.46 0.23 0.78 0.12 0.50 0.60 0.33 0.75 0.82 0.03 0.82 0.26 0.51 0.59 0.69 0.79 0.78 0.79 0.51 0.98 0.41 0.89 0.18 0.21 0.65 0.01 0.84 0.65 0.88 0.27 0.07 0.17 0.46 0.82 0.35 0.75 0.33 0.18 1.00 0.58 0.71 0.67 0.93 0.46 0.23 0.41 0.87 0.21 0.35 0.62 0.78 0.59 0.38 0.69 ]
[0.23 0.86 0.69 0.65 0.85 0.10 0.78 0.20 0.76 0.06 0.25 0.10 0.38 0.86 0.22 0.14 0.34 0.99 0.80 0.08 0.03 0.60 0.70 0.53 0.99 0.83 0.00 0.02 0.69 0.56 0.36 0.93 0.61 0.22 0.23 0.69 0.94 0.01 0.12 0.68 0.33 0.58 0.47 0.12 0.22 0.21 0.47 0.47 0.63 0.75 0.52 0.42 0.67 0.15 0.58 0.11 0.78 0.84 0.95 0.46 0.06 0.50 0.01 0.18 0.01 0.45 0.56 0.48 0.34 0.51 0.94 0.26 0.52 0.13 0.67 0.18 0.97 0.81 0.85 0.76 0.58 1.00 0.05 0.92 0.12 0.84 0.73 0.51 0.75 0.82 0.51 0.67 0.34 0.11 0.60 0.94 ]
[0.90 0.51 0.50 0.91 0.04 0.53 0.40 0.32 0.51 0.25 0.37 0.53 0.04 0.14 0.46 0.35 0.14 0.37 0.19 0.09 0.37 0.51 0.88 0.58 0.08 0.73 0.97 0.85 0.66 0.21 0.89 0.57 0.33 0.03 0.69 0.76 0.56 0.10 0.84 0.86 0.97 0.06 0.28 0.55 0.12 0.02 0.32 0.76 0.28 0.70 0.65 0.09 0.43 0.68 0.43 0.11 0.95 0.04 0.60 0.63 0.12 0.42 0.53 0.12 0.48 0.25 0.96 0.37 0.09 0.60 0.37 0.37 0.17 0.99 0.27 0.45 0.10 0.25 0.06 0.08 0.71 0.05 1.00 0.17 0.77 0.35 0.75 0.84 0.38 0.68 0.53 0.81 0.82 0.64 0.84 0.59 ]
[0.82 0.73 0.75 0.19 0.04 0.99 0.33 0.41 0.33 0.08 0.50 0.80 0.51 0.68 0.28 0.40 0.81 0.29 0.14 0.74 0.31 0.01 0.74 0.29 0.16 0.93 0.10 0.52 0.58 0.86 0.15 0.16 0.28 0.70 0.34 0.56 0.97 0.25 0.20 0.68 0.98 0.99 0.59 0.30 0.21 0.09 0.69 0.22 0.14 0.51 0.14 0.04 0.34 0.25 0.53 0.91 0.16 0.18 0.77 0.86 0.70 0.54 0.32 0.39 0.15 0.17 0.53 0.79 0.87 0.09 0.24 0.19 0.43 0.55 0.04 0.82 0.22 0.15 0.89 0.65 0.67 0.92 0.17 1.00 0.96 0.31 0.46 0.18 0.20 0.24 0.85 0.33 0.18 0.03 0.40 0.51 ]
[0.24 0.04 0.94 0.39 0.33 0.54 0.99 0.12 0.02 0.37 0.58 0.48 0.54 0.65 0.20 0.63 0.16 0.79 0.66 0.73 0.80 0.79 0.05 0.31 0.65 0.01 0.36 0.75 0.70 0.26 0.63 0.57 0.02 0.97 0.72 0.01 0.70 0.95 0.58 0.12 0.93 0.98 0.64 0.68 0.20 0.67 0.53 0.90 0.86 0.68 0.10 0.87 0.08 0.49 0.38 0.22 0.27 0.08 0.62 0.41 0.44 0.39 0.08 0.76 0.34 0.22 0.78 0.46 0.17 0.98 0.37 0.60 0.94 0.63 0.20 0.26 0.42 0.64 0.23 0.06 0.93 0.12 0.77 0.96 1.00 0.34 0.60 0.03 0.31 0.36 0.38 0.15 0.53 0.14 0.44 0.79 ]
[0.36 0.85 0.61 0.72 0.75 0.49 0.97 0.11 0.32 0.26 0.44 0.71 0.64 0.08 0.84 0.60 0.83 0.71 0.88 0.59 0.98 0.43 0.86 0.84 0.52 0.89 0.64 0.83 0.65 0.52 0.74 0.59 0.49 0.74 0.37 0.93 0.16 0.77 0.61 0.01 0.75 0.23 0.86 0.33 0.52 0.17 0.34 0.31 0.94 0.48 0.61 0.46 0.70 0.71 0.96 0.61 0.93 0.77 0.94 0.12 0.22 0.41 0.90 0.78 0.44 0.64 0.54 0.35 0.65 0.99 0.32 0.95 0.04 0.07 0.76 0.74 0.60 0.39 0.51 0.17 0.46 0.84 0.35 0.31 0.34 1.00 0.88 0.47 0.50 0.32 0.02 0.32 0.15 0.37 0.69 0.06 ]
[0.58 0.60 0.18 0.16 0.35 0.97 0.19 0.05 0.65 0.47 0.34 0.83 0.90 0.40 0.44 0.34 0.39 0.01 0.42 0.40 0.24 0.23 0.16 0.68 0.30 0.75 0.90 0.64 0.21 0.86 0.96 0.65 0.28 0.84 0.83 0.50 0.53 0.00 0.65 0.31 0.94 0.80 0.91 0.93 0.01 0.78 0.72 0.75 0.41 0.32 0.91 0.45 0.95 0.67 0.62 0.05 0.99 0.10 0.50 0.75 0.33 0.28 0.36 0.89 0.50 0.63 0.23 0.15 0.53 0.54 0.15 1.00 0.07 0.69 0.41 0.11 0.03 0.84 0.27 0.06 0.23 0.73 0.75 0.46 0.60 0.88 1.00 0.63 0.24 0.78 0.18 0.01 0.30 0.95 0.13 0.26 ]
[0.44 0.60 0.01 0.60 0.81 0.58 0.66 0.89 0.52 0.99 0.54 0.32 0.29 0.44 0.81 0.36 0.50 0.53 0.68 0.18 0.74 0.70 0.65 0.36 0.63 0.11 0.31 0.28 0.13 0.78 0.03 0.33 0.16 0.65 0.46 0.82 0.88 0.25 0.20 0.05 0.47 0.76 0.89 0.47 0.79 0.65 0.23 0.86 0.55 0.40 0.33 0.34 0.74 0.80 0.79 0.50 0.68 0.66 0.89 0.82 0.88 0.21 0.42 0.75 0.33 0.82 0.49 0.84 0.28 0.53 0.20 0.85 0.80 0.63 0.75 0.83 0.86 0.59 0.99 0.62 0.41 0.51 0.84 0.18 0.03 0.47 0.63 1.00 0.44 0.44 0.45 0.18 0.60 0.71 0.48 0.56 ]
[0.99 0.76 0.48 0.74 0.69 0.56 0.84 0.91 0.71 0.44 0.58 0.68 0.92 0.19 0.04 0.22 0.13 0.66 0.85 0.59 0.67 0.86 0.85 0.78 0.84 0.48 0.60 0.39 0.19 0.71 0.52 0.22 0.37 0.61 0.51 0.70 0.30 0.81 0.64 0.29 0.72 0.16 0.78 0.60 0.80 0.71 0.12 0.39 0.00 0.85 0.27 0.41 0.76 0.12 0.92 0.27 0.29 0.82 0.58 0.27 0.17 0.89 0.58 0.83 0.33 0.59 0.10 0.59 0.43 0.53 0.97 0.93 0.47 0.82 0.13 0.83 0.89 0.74 0.93 0.11 0.87 0.75 0.38 0.20 0.31 0.50 0.24 0.44 1.00 0.25 0.91 0.25 0.24 0.03 0.09 0.06 ]
[0.33 0.92 0.71 0.94 0.04 0.36 0.03 0.59 0.75 0.62 0.66 0.72 0.13 0.52 1.00 0.67 0.45 0.24 0.57 0.21 0.17 0.34 0.21 0.28 0.50 0.41 0.10 0.27 0.18 0.27 0.45 0.41 0.12 0.12 0.66 0.42 0.32 0.16 0.19 0.12 0.47 0.91 0.75 0.52 0.10 0.39 0.11 0.67 0.82 0.24 0.80 0.47 0.94 0.20 0.50 0.02 0.85 0.87 0.41 0.84 0.40 0.93 0.31 0.05 0.38 0.16 0.59 0.41 0.01 0.16 0.57 0.04 0.16 0.65 0.13 0.87 0.39 0.66 0.05 0.30 0.21 0.82 0.68 0.24 0.36 0.32 0.78 0.44 0.25 1.00 0.89 0.29 0.79 0.09 0.95 0.95 ]
[0.27 0.05 0.91 0.19 0.09 0.09 0.71 0.33 0.27 0.09 0.23 0.98 0.26 0.17 0.60 1.00 0.94 0.79 0.21 0.49 0.44 0.72 0.51 0.82 0.65 0.25 0.92 0.47 0.96 0.07 0.55 0.54 0.93 0.60 0.46 0.21 0.84 0.14 0.88 0.52 0.06 0.81 0.53 0.84 0.43 0.17 0.29 0.25 0.52 0.50 0.09 0.69 0.76 0.23 0.15 0.73 0.83 0.47 0.08 0.10 0.99 0.41 0.95 0.78 0.20 0.15 0.90 0.90 0.11 0.06 0.83 0.88 0.54 0.69 0.25 0.62 0.97 0.18 0.60 0.15 0.35 0.51 0.53 0.85 0.38 0.02 0.18 0.45 0.91 0.89 1.00 0.32 0.41 0.74 0.73 0.41 ]
[1.00 0.16 0.55 0.85 0.97 0.92 0.51 0.65 0.61 0.31 0.60 0.85 0.70 0.31 0.77 0.28 0.44 0.52 0.52 0.90 0.21 0.46 0.74 0.55 0.72 0.65 0.74 0.80 0.48 0.16 0.78 0.69 0.08 0.54 0.86 0.91 0.73 0.15 0.07 0.32 0.52 0.69 0.41 0.21 0.33 0.59 0.83 0.50 0.78 0.79 0.80 0.53 0.01 0.12 0.07 0.47 0.60 0.32 0.15 0.19 0.25 0.64 0.36 0.39 0.67 0.63 0.55 0.23 0.32 0.47 0.31 0.57 0.50 0.72 0.76 0.63 0.84 0.20 1.00 0.80 0.62 0.67 0.81 0.33 0.15 0.32 0.01 0.18 0.25 0.29 0.32 1.00 0.13 0.66 0.26 0.02 ]
[0.89 0.39 0.12 0.58 0.26 0.60 0.54 0.09 0.55 0.17 0.54 0.38 0.90 0.77 0.96 0.77 0.83 0.53 0.05 0.57 0.96 0.66 0.03 0.72 0.06 0.08 0.13 0.21 0.71 0.53 0.42 0.92 0.62 0.10 0.96 0.97 0.94 0.00 0.55 0.16 0.37 0.77 0.25 0.16 0.70 0.60 0.48 0.45 0.48 0.36 0.26 0.74 0.37 0.53 0.78 0.20 0.43 0.62 0.00 0.26 0.89 0.46 0.42 0.63 0.57 0.61 0.02 0.79 0.28 0.22 0.26 0.83 0.60 0.77 0.98 0.07 0.00 0.04 0.84 0.53 0.78 0.34 0.82 0.18 0.53 0.15 0.30 0.60 0.24 0.79 0.41 0.13 1.00 0.12 0.89 0.69 ]
[0.52 0.72 0.22 0.56 0.87 0.12 0.45 0.76 0.98 0.87 0.28 0.07 0.42 0.64 0.93 0.04 0.13 0.06 0.89 0.44 0.90 0.67 0.84 0.71 0.04 0.73 0.36 0.42 0.63 0.32 0.75 0.93 0.29 0.72 0.86 0.65 0.36 0.14 0.12 0.98 0.01 0.10 0.78 0.47 0.44 0.48 0.50 0.28 0.82 0.39 0.81 0.35 0.61 0.81 0.80 0.29 0.02 0.68 0.20 0.86 0.10 0.40 0.41 0.21 0.17 0.13 0.26 0.09 0.87 0.83 0.59 0.45 0.88 0.86 0.22 0.86 0.75 0.62 0.95 0.36 0.59 0.11 0.64 0.03 0.14 0.37 0.95 0.71 0.03 0.09 0.74 0.66 0.12 1.00 0.49 0.61 ]
[0.35 0.70 0.69 0.77 0.03 0.14 0.07 0.90 0.23 0.06 0.54 0.07 0.90 0.68 0.97 0.51 0.08 0.68 0.83 0.10 0.86 0.16 0.60 0.04 0.77 0.81 0.02 0.56 0.48 0.39 0.95 0.20 0.55 0.32 0.96 0.87 0.71 0.22 0.62 0.26 0.01 0.79 0.65 0.76 0.80 0.82 0.00 0.50 0.38 0.94 0.83 0.16 0.22 0.14 0.49 0.07 0.31 0.90 0.34 0.19 0.98 0.73 0.32 0.85 0.51 0.74 0.11 0.73 0.15 0.99 0.84 0.27 0.54 0.67 0.68 0.07 0.22 1.00 0.91 0.09 0.38 0.60 0.84 0.40 0.44 0.69 0.13 0.48 0.09 0.95 0.73 0.26 0.89 0.49 1.00 0.11 ]
[0.94 0.48 0.01 0.78 0.58 0.45 0.10 0.39 0.71 0.90 0.86 0.23 0.35 0.32 0.71 0.41 0.97 0.86 0.23 0.86 0.82 0.91 0.13 0.01 0.39 0.46 0.16 0.62 0.33 0.53 0.66 0.71 0.65 0.56 0.53 0.83 0.32 0.54 0.23 0.55 0.58 0.81 0.04 0.64 0.82 0.51 0.46 0.46 0.13 0.40 0.94 0.85 0.76 0.22 0.32 0.62 0.84 0.16 0.18 0.39 0.88 0.36 0.85 0.94 0.60 0.36 0.45 0.36 0.40 0.22 0.32 0.12 0.35 0.49 0.19 0.28 0.26 0.58 0.14 0.40 0.69 0.94 0.59 0.51 0.79 0.06 0.26 0.56 0.06 0.95 0.41 0.02 0.69 0.61 0.11 1.00 ]
];
