[0.05 0.47 0.16 0.64 0.29 0.64 0.14 0.37 0.70 0.72 0.11 0.17 0.22 0.44 0.74 0.26 0.82 0.86 0.08 0.63 0.39 0.99 0.31 0.03 0.82 0.86 0.04 0.91 0.66 0.85 0.15 0.90 0.85 0.01 0.83 0.30 0.36 0.06 0.81 0.12 0.95 0.29 0.44 0.19 0.18 0.05 0.86 0.82 0.35 0.54 0.32 0.21 0.99 0.87 0.86 0.82 0.21 0.99 0.76 0.59 0.83 0.10 0.89 0.58 0.22 0.84 0.27 0.59 0.53 0.26 0.93 0.07 0.49 0.53 1.00 0.52 0.47 0.70 0.59 0.13 0.05 0.88 0.33 0.64 0.93 0.71 0.51 0.83 0.64 0.08 0.15 0.70 ]
[0.74 0.94 0.72 0.70 0.77 0.97 0.26 0.77 0.82 0.35 0.19 0.85 0.80 0.91 0.63 0.40 0.38 0.45 0.25 0.06 0.99 0.91 0.74 0.21 0.92 0.72 0.24 0.75 0.85 0.88 0.74 0.48 0.21 0.49 0.10 0.86 0.76 0.16 0.20 0.86 0.85 1.00 0.41 0.06 0.63 0.45 0.27 0.96 0.51 0.91 0.24 0.21 0.49 0.38 0.56 0.00 0.39 0.46 0.49 0.49 0.46 0.24 0.82 0.99 0.90 0.70 0.78 0.34 0.50 0.75 0.61 0.48 0.54 0.13 0.52 1.00 0.59 0.39 0.50 0.29 0.49 0.24 0.40 0.18 0.37 0.57 0.79 0.23 0.80 0.32 0.59 0.26 ]
[0.65 0.88 0.51 0.44 0.02 0.37 0.99 0.80 0.55 0.83 0.27 0.87 0.66 0.64 0.09 0.04 0.28 0.32 0.21 0.13 0.97 0.38 0.96 0.70 0.32 0.86 0.06 0.82 0.16 0.91 0.92 0.94 0.13 0.32 0.95 0.71 0.22 0.85 0.02 0.06 0.19 0.18 0.84 0.52 0.86 0.11 0.54 0.93 0.37 0.35 0.39 0.25 0.71 0.01 0.68 0.44 0.84 0.53 0.20 0.77 0.52 0.32 0.96 0.58 0.52 0.81 0.11 0.42 0.12 0.58 0.74 0.21 0.60 0.62 0.47 0.59 1.00 0.51 0.15 0.87 0.70 0.69 0.04 0.95 0.07 0.51 0.43 0.31 0.96 0.41 0.05 0.48 ]
[0.06 0.37 0.55 0.71 0.15 0.80 0.83 0.99 0.94 0.88 0.88 0.11 0.44 0.25 0.21 0.97 0.33 0.61 0.51 0.90 0.99 0.29 0.64 0.46 0.64 0.23 0.59 0.11 0.42 0.60 0.26 0.01 0.10 0.42 0.35 0.31 0.31 0.61 0.20 0.63 0.07 0.31 0.93 0.24 0.84 0.97 0.10 0.76 0.41 0.40 0.66 0.87 0.22 0.03 0.67 0.03 0.09 0.04 0.85 0.23 0.33 0.14 0.70 0.43 0.13 0.55 0.29 0.79 0.02 0.86 0.14 0.35 0.99 0.86 0.70 0.39 0.51 1.00 0.54 0.47 0.32 0.69 0.35 0.75 0.42 0.28 0.42 0.09 0.71 0.53 0.86 0.00 ]
[0.58 0.97 0.75 0.01 0.31 0.23 0.19 0.92 0.58 0.60 0.31 0.22 0.61 0.09 0.21 0.69 0.55 0.02 0.45 0.91 0.72 0.20 0.29 0.26 0.21 0.64 0.44 0.44 0.23 0.50 0.17 0.57 0.81 0.01 0.85 0.71 0.49 0.27 0.28 0.45 0.53 1.00 0.08 0.36 0.04 0.59 0.89 0.42 0.37 0.38 0.50 0.01 0.68 0.82 0.40 0.79 0.89 0.18 0.77 0.91 0.99 0.37 0.94 0.43 0.26 0.65 0.19 0.77 0.04 0.45 0.92 0.02 0.92 0.70 0.59 0.50 0.15 0.54 1.00 0.14 0.72 0.04 0.89 0.49 0.46 0.52 0.39 0.92 0.95 0.95 0.11 0.41 ]
[0.27 0.18 0.22 0.48 0.70 0.93 0.01 0.78 0.93 0.68 0.41 0.70 0.68 0.44 0.01 0.73 0.83 0.21 0.01 0.37 1.00 0.58 0.40 0.72 0.38 0.61 0.28 0.23 0.59 0.72 0.30 0.62 0.15 0.89 0.31 0.20 0.40 0.39 0.67 0.40 0.99 0.54 0.55 0.70 0.84 0.49 0.18 0.96 0.26 0.58 0.06 0.78 0.18 0.09 0.63 0.25 0.26 0.09 0.02 0.40 0.27 0.00 0.03 0.33 0.23 0.38 0.18 0.93 0.70 0.51 0.06 0.12 0.07 0.83 0.13 0.29 0.87 0.47 0.14 1.00 0.68 0.07 0.57 0.74 0.71 0.55 0.48 0.56 0.19 0.88 0.63 1.00 ]
[0.54 0.91 0.72 0.05 0.04 0.63 0.83 0.90 0.00 0.83 0.91 0.98 0.90 0.07 0.10 0.73 0.38 0.13 0.12 0.65 0.30 0.76 1.00 0.48 0.45 0.38 0.36 0.25 0.32 0.06 0.52 0.91 0.29 0.52 0.73 0.90 0.60 0.93 0.14 0.05 0.03 0.65 0.76 0.01 0.29 0.13 0.69 0.94 0.94 0.47 0.56 0.79 0.67 0.07 0.93 0.62 0.47 0.96 0.09 0.04 0.08 0.65 0.41 0.80 0.08 0.10 0.65 0.95 0.80 0.37 0.07 0.10 0.32 0.90 0.05 0.49 0.70 0.32 0.72 0.68 1.00 0.37 0.64 0.21 0.71 0.32 0.36 0.43 0.93 0.33 0.94 0.22 ]
[0.56 0.43 0.16 0.90 0.46 0.65 0.66 0.69 0.87 0.83 0.60 0.71 0.67 0.04 0.08 0.62 0.08 0.79 0.58 0.45 0.74 0.53 0.46 0.70 0.34 0.64 0.48 0.42 0.96 0.43 0.55 0.60 0.25 0.68 0.80 0.19 0.90 0.92 0.98 0.68 0.18 0.41 0.67 0.30 0.86 0.74 0.26 0.63 0.65 0.69 0.34 0.38 0.33 0.70 0.38 0.64 0.88 0.72 0.24 0.59 0.35 0.18 0.06 0.30 0.19 0.15 0.37 0.61 0.05 0.44 0.00 0.18 0.14 0.44 0.88 0.24 0.69 0.69 0.04 0.07 0.37 1.00 0.84 0.73 0.26 0.35 0.62 0.63 0.77 0.09 0.60 0.20 ]
[0.17 0.96 0.35 0.70 0.04 0.18 0.30 0.21 0.02 0.04 0.44 0.44 0.49 0.27 0.31 0.54 0.62 0.59 0.79 0.17 0.97 0.29 0.27 0.82 0.04 0.44 0.71 0.41 0.91 0.31 0.05 0.95 0.08 0.32 0.91 0.85 0.33 0.35 0.45 0.23 0.47 0.27 0.23 0.89 0.01 0.13 0.40 0.97 0.80 0.35 0.97 0.89 0.58 0.40 0.90 0.02 0.15 0.29 0.93 0.87 0.82 0.67 0.96 0.40 0.62 0.14 0.78 0.34 0.92 0.68 0.79 0.14 0.53 0.98 0.33 0.40 0.04 0.35 0.89 0.57 0.64 0.84 1.00 0.99 0.82 0.98 0.53 0.91 0.68 0.51 0.10 0.44 ]
[0.99 0.49 0.39 0.71 0.47 0.89 0.29 0.59 0.95 0.02 0.30 0.53 0.25 0.54 0.16 0.43 0.19 0.82 0.43 0.52 0.43 0.56 0.26 0.79 0.13 0.45 0.24 0.01 0.52 0.96 0.12 0.27 0.57 0.96 0.50 0.46 0.75 0.60 0.96 0.39 0.01 0.19 0.93 0.01 0.45 0.54 0.20 0.70 0.13 0.06 0.32 0.03 0.03 0.50 0.98 0.16 0.39 1.00 0.48 0.75 0.68 0.15 0.03 0.42 0.82 0.35 0.82 0.52 0.58 0.25 0.33 0.63 0.13 0.63 0.64 0.18 0.95 0.75 0.49 0.74 0.21 0.73 0.99 1.00 0.11 0.93 0.27 0.57 0.43 0.00 0.57 0.60 ]
[0.21 0.71 0.40 0.51 0.73 0.13 0.16 0.30 0.66 0.51 0.97 0.11 0.36 0.48 0.56 0.71 0.27 0.56 0.07 0.49 0.93 0.97 0.65 0.17 0.42 0.67 0.71 0.68 0.60 0.27 0.74 0.10 0.14 0.06 0.70 0.01 0.41 0.72 0.84 0.52 0.20 0.97 0.96 0.27 0.77 0.81 0.76 0.91 0.35 0.44 0.76 0.79 0.03 0.10 0.53 0.03 0.45 0.43 0.32 0.34 0.55 0.32 0.99 0.66 0.84 0.06 0.35 0.15 0.56 0.35 0.10 0.69 0.45 0.85 0.93 0.37 0.07 0.42 0.46 0.71 0.71 0.26 0.82 0.11 1.00 0.15 0.70 0.81 0.81 0.23 0.13 0.15 ]
[0.02 0.62 0.66 0.79 0.75 0.77 0.86 0.12 0.28 0.22 0.84 0.93 0.87 0.80 0.58 0.61 0.65 0.19 1.00 0.82 0.80 0.26 0.79 0.70 0.94 0.69 0.63 0.96 0.12 0.92 0.99 0.82 0.36 0.92 0.09 0.64 0.50 0.57 0.77 0.04 0.53 0.86 0.55 0.06 0.45 0.60 0.27 0.34 0.29 0.39 0.62 0.31 0.77 0.41 0.56 0.88 0.02 0.33 0.55 0.48 0.56 0.93 0.88 0.71 0.54 0.91 0.59 0.90 0.39 0.07 0.77 0.11 0.92 0.43 0.71 0.57 0.51 0.28 0.52 0.55 0.32 0.35 0.98 0.93 0.15 1.00 0.64 0.85 0.74 0.06 0.78 0.80 ]
[0.03 0.09 0.99 0.98 0.64 0.53 0.15 0.91 0.07 0.04 0.29 0.01 0.02 0.97 0.32 0.59 0.24 0.53 0.23 0.49 0.04 0.70 0.17 0.84 0.74 0.82 0.21 0.47 0.42 0.22 0.49 0.75 0.84 0.97 0.67 0.06 0.64 0.24 0.04 0.10 0.48 0.13 0.11 0.63 0.16 0.12 0.64 0.37 0.16 0.94 0.36 0.09 0.73 0.42 0.98 0.56 0.92 0.91 0.13 0.03 0.54 0.41 0.34 0.96 0.43 0.81 0.90 0.06 0.24 0.94 0.16 0.08 0.36 0.96 0.51 0.79 0.43 0.42 0.39 0.48 0.36 0.62 0.53 0.27 0.70 0.64 1.00 0.25 0.24 0.73 0.81 0.24 ]
[0.61 0.14 0.45 0.91 0.17 0.82 0.45 0.70 0.42 0.73 0.60 0.01 0.64 0.85 0.17 0.38 0.08 0.69 0.70 0.38 0.27 0.53 0.91 0.35 0.96 0.45 0.96 0.88 0.51 0.09 0.17 0.47 0.75 0.93 0.38 0.32 0.66 0.34 0.08 0.84 0.96 0.80 0.50 0.36 0.32 0.85 0.19 0.09 0.63 0.91 0.58 0.25 0.89 0.83 0.75 0.12 0.02 0.71 0.90 0.17 0.12 0.56 0.37 0.49 0.82 0.89 0.30 0.33 0.27 0.02 0.87 0.64 0.71 0.32 0.83 0.23 0.31 0.09 0.92 0.56 0.43 0.63 0.91 0.57 0.81 0.85 0.25 1.00 0.58 0.21 0.56 1.00 ]
[0.23 0.03 0.41 0.35 0.78 0.22 0.24 0.20 0.08 0.75 0.42 0.50 0.90 0.78 0.01 0.41 0.66 0.00 0.43 0.53 0.08 0.67 0.54 0.42 0.44 0.60 0.42 0.01 0.05 0.01 0.35 0.04 0.45 0.92 0.54 0.40 0.29 0.88 0.84 0.43 0.46 0.53 0.49 0.10 0.81 0.25 0.17 0.39 0.85 0.20 0.06 0.13 0.14 0.22 0.37 0.35 0.08 0.65 0.99 0.95 0.09 0.24 0.08 0.56 0.89 0.53 0.93 0.16 0.89 0.42 0.41 0.87 0.31 0.25 0.64 0.80 0.96 0.71 0.95 0.19 0.93 0.77 0.68 0.43 0.81 0.74 0.24 0.58 1.00 0.53 0.44 0.39 ]
[0.37 0.89 0.60 0.01 0.81 0.26 0.83 0.41 0.60 0.22 0.25 0.79 0.80 0.58 0.60 0.60 0.53 0.16 0.73 0.75 0.86 0.03 0.78 0.36 0.72 0.81 0.50 0.65 0.27 0.33 0.95 0.12 0.76 0.57 0.43 0.93 0.30 0.24 0.57 0.35 0.65 0.75 0.74 0.34 0.52 0.05 0.51 0.31 0.42 0.30 0.43 0.10 0.16 0.15 0.79 0.72 0.66 0.49 0.89 0.60 0.20 0.99 0.28 0.52 0.34 0.21 0.22 0.19 0.84 0.12 0.21 0.53 0.24 0.72 0.08 0.32 0.41 0.53 0.95 0.88 0.33 0.09 0.51 0.00 0.23 0.06 0.73 0.21 0.53 1.00 0.22 0.78 ]
[0.85 0.72 0.49 0.51 0.81 0.33 0.09 0.79 0.79 0.05 0.23 0.07 0.11 0.52 0.65 0.61 0.10 1.00 0.72 0.71 0.47 0.75 0.89 0.26 0.04 0.26 0.04 0.32 0.23 0.39 0.91 0.13 0.80 0.70 0.20 0.16 0.31 0.77 0.98 0.85 0.29 0.41 0.05 0.08 0.05 0.03 0.46 0.30 0.77 0.38 0.07 0.86 0.47 0.24 0.59 0.42 0.18 0.02 0.43 0.25 0.48 0.18 0.27 0.69 0.75 0.74 0.91 0.30 0.48 0.82 0.28 0.66 0.74 0.71 0.15 0.59 0.05 0.86 0.11 0.63 0.94 0.60 0.10 0.57 0.13 0.78 0.81 0.56 0.44 0.22 1.00 0.03 ]
[0.43 0.55 0.50 0.24 0.22 0.29 0.96 0.31 0.28 0.56 0.34 0.41 0.04 0.72 0.83 0.45 0.09 0.14 0.48 0.49 0.11 0.52 0.39 0.72 0.84 0.53 0.57 0.69 0.19 0.54 0.52 0.27 0.76 0.46 0.41 0.55 0.68 0.44 0.25 0.49 0.26 0.42 0.76 0.80 0.88 0.84 0.56 0.22 0.37 0.79 0.40 0.92 0.58 0.18 0.04 0.44 0.29 0.25 0.22 0.15 0.70 0.96 0.66 0.00 0.15 0.35 0.96 0.01 0.26 0.50 0.47 0.54 0.66 0.95 0.70 0.26 0.48 0.00 0.41 1.00 0.22 0.20 0.44 0.60 0.15 0.80 0.24 1.00 0.39 0.78 0.03 1.00 ]
];
